Date,Curve,Uniswap,PancakeSwap,SushiSwap ,Balancer,Bancor ,Ellipsis Finance ($),QuickSwap,Trader_Joe,Osmosis ($),Biswap ($),SpookySwap,Orca ($),xExchange ($),Thorchain ($),Katana ($),DODO,ApeSwap
1/22/2023,4491414726,3810774615,2172297615,470079079.7,988418068.5,92225737.93,30722566.26,166156802,89235373.22,172460865.3,225509912,101811404.9,45415367.38,88895095.96,130553188,61481500.66,44488469.79,38985233.09
1/23/2023,4498053514,3811744067,2194934807,476252812.1,990042233.2,93157281.49,30782007.57,166380675,91858072.61,187607508.2,224914547,102280376.6,45576411.95,94124225.65,131149082.4,61939234.97,43494581.95,39266982.2
1/24/2023,4418949780,3755747159,2172975843,455868643.3,941993621,90279251.08,31219166.7,161208187.1,88411654.75,188461407.1,218570642.8,100826012.6,45553971.57,93777114.69,131140384.2,61565119.87,43763838.12,38713058.38
1/25/2023,4746496328,3836499768,2204196843,473404649,977806000.9,93712132.31,30978081.54,165183697,91422761.51,178835323.1,223764762.2,105708542.5,44902882.8,89011303.1,126834268.1,66470246.93,43207189.77,39506830.03
1/26/2023,4676474238,3831907110,2193070072,472280355.5,982694359.7,93741003.14,32079319.74,169233570.2,92828049.21,191250826.9,223260078.3,109682829.4,46015521.27,92534101.79,132252983.3,66143575.8,43407536.99,40057615.31
1/27/2023,4722408656,3827511894,2206599268,478395311.5,989212121.4,93921058.58,26902231.56,169678731.2,99847438.5,185856198.9,224870675.9,108258365.1,46055304.7,91940101.07,130135034.2,67967680.36,43022469.44,40802506.56
1/28/2023,4698326609,3808632669,2199451232,471191916.9,978448489.2,92899412.58,27162980.46,168520309.4,99922622.43,194607824.2,224097334.6,108796470.8,46764427.08,95148340.61,137076730.9,69293297.1,43502812.8,39905010.02
1/29/2023,4803999406,3907925352,2254350013,493820954,1015923889,96067743.64,27451511.59,172821302.6,101090347.1,188470214,229833921.4,114280925.6,46295493.61,93998618.74,135236728.8,75681943.81,43722330.13,41031187.8
1/30/2023,4679705101,3800348087,2193867135,469756517.4,995894766.3,90944844.19,27468784.79,164873300,96637233.89,200070326.1,222501083.1,112355365.3,47151278.58,94897632.15,140310950.2,68738773.06,44257309.69,39503156.83
1/31/2023,4706035598,3833525962,2225372338,477323174.5,1009397131,91970282.67,27626049.75,167854187.8,102802974.8,185400747.9,225386845.6,117772932.4,46033342.59,88386233.53,132359433.3,70111908.34,44012336.87,40005209.29
2/1/2023,4813095920,3921629828,2254030896,495390188.7,1050511562,94306147.33,27858221.97,173963631.6,106534335.5,187379717.3,228130399.5,120416132.5,46068198.99,89594018.04,133727415.8,77692636.8,44991095.01,40767417.79
2/2/2023,4803313050,3920547896,2276334931,505791882.2,1044813397,95258635.71,28172039.23,172813737.1,106835184.7,205603918.1,230056611,120949084.1,46495698.59,93210794.42,139692782,76064925.76,44469235.45,40776379.57
2/3/2023,4846745136,3988113159,2314316473,523775088,1058971271,97018559.35,27871427.49,177699878.2,107517988,201628949,231182538.6,121241911.5,46288802.3,93832974.79,139107107.9,77111113.36,44810016.96,41499070.33
2/4/2023,4876923064,3996679331,2318912692,525776638.1,1065520929,97525616.79,28056532.03,179314885.9,107931788.2,206898269.4,230314492.8,122131381.8,46789878.43,95696719.41,140097815.6,77238221.79,45719859.35,41089547.96
2/5/2023,4817157603,3957335302,2304282308,513400615.8,1045877815,95865943.55,27918067.75,174751336.1,105243081.3,201368658.3,226838731.8,115682175.3,45822392.77,95908823.46,138825888.6,76618684.23,45664443.19,40483054.5
2/6/2023,4818938955,3970059037,2293499832,517329095,1041266513,96056230.96,27788968.74,174188697.7,104437498.7,198843674.1,224426266.1,111197315.7,45720927.26,94863859.2,133659511.9,75255599.16,45933346.76,40270849.34
2/7/2023,4909087292,4070189727,2335150311,537542547.3,1089452351,102839588.7,28280422.03,182446356.4,107540412.3,196814825.8,229360799.5,117658714.7,45635277.3,91496793.84,132308250,82092613.5,45434956.92,41367650.66
2/8/2023,4857564228,4026687992,2321025463,527854919.1,1082934255,100695449.7,27888605.65,182030492.3,106137252.7,208824573.2,225913217.9,111049006.4,45657679.39,98628198.14,140753371.7,83607370.43,45489306.48,41106736.75
2/9/2023,4708781192,3934437519,2203968110,493490166.6,1023507884,94776568.09,26177915.28,169915166.1,99338702.68,210668103.3,215605041.9,101874315.2,45567954.34,96398775.61,138101076.5,76407184.95,45611132.11,38835802.94
2/10/2023,4637198870,3901199392,2201398882,484869591.9,1016519995,91763590.19,25821849.31,169372435.9,100027095.6,192404602.1,216120597,100399462,44123208.47,88201875.5,127070831.1,72592746.06,47010843.52,38766757.59
2/11/2023,4677441899,3948145878,2228201974,496422543.2,1032804407,93724320.03,25813366.18,172102964.3,101951702.5,194068368.5,219245494.4,105298954.7,44390222.72,82438757.7,126102332.8,75561181.97,46038233.52,39179431.27
2/12/2023,4654340233,3921839271,2227190623,490250763.3,1024218908,92220631.78,25899269.23,168842013,100773988.9,195250512.5,218221038.6,101132380.7,44102864.89,83339173.91,127679660.8,73532922.41,46520557.92,39013700.48
2/13/2023,4692808168,3890305077,2130063427,487046843.2,1016362485,90763224.48,25924761.3,163940391.1,100015360.7,193145930.5,210769545,102880677.9,43901663.34,84393372.79,127964851.1,70523860.59,46075641.18,37783588.74
2/14/2023,4768238083,3975984467,2131177399,501275100.4,1045964962,93292803.01,24671741.13,170471978,103860829.7,185185277.1,211456070.4,109095097.2,44100612.81,81976112.38,124038683.5,73137086.54,41796094.85,38181667.98
2/15/2023,4936398584,4135254356,2218742227,535581147.7,1130051269,99100704.99,24790847.62,176741707.3,109802745.1,188329060.8,220995770.3,114489806.2,44369686.76,86689711.29,126631166.9,77751928.67,41431997.74,39492433.37
2/16/2023,4880492631,4083405717,2161112808,523019965.3,1116839739,96046014.32,24028891.19,174002398.9,104739864.5,199306817.1,217054675.3,108878233.2,45486444.98,90249441.62,136377336.1,74727245.18,42469629.59,38720091.2
2/17/2023,4958682931,4172296569,2209568171,545625863.1,1156866445,101807386.2,22841842.47,184099185.2,109559170.9,193165954.7,222931836.1,112038638,45783606.89,91533284.68,130059294.9,78506127.58,41172843.46,39701743.17
2/18/2023,4946883332,4225248065,2222002932,546012724.1,1158901735,102584743,23122668.35,178489010.4,109944016.2,197955731.9,223303137.8,110921357.7,46261760.03,94964600.56,133436282,79632081.03,41862536.24,39659231.13
2/19/2023,4926428801,4215594871,2192078923,535585300.7,1155086878,101311424.4,23298721.39,178698746.1,109072009.1,203706917.6,218002735,107752521.8,48157780.3,98225047.14,135696726.7,79194594.79,41657795.24,39194713.57
2/20/2023,4962632299,4253573108,2206515439,541692900.4,1177565222,104654389.5,23166038.81,178727444.7,112746140.7,199140838.8,223668988.9,106604363,48257951.27,96317889.71,133856944.8,80571034.71,42609854.95,39317040.07
2/21/2023,4883703779,4185912225,2183911854,528340949.8,1158089212,102381370.9,23292104.9,173577167.1,112597994.3,204423292.8,220639770.3,106251346.3,48964127.61,98453600.79,136888619.7,79199328.89,43276651.23,38836280.49
2/22/2023,4866616114,4172451000,2190216304,528209162.9,1159282001,103140657.9,23174068.54,173529043.5,114607979.5,196230015.2,219997440.7,104781667.5,49632682.04,95961226.97,134275778.9,77265015.74,44128530.3,39224424.58
2/23/2023,4882788537,4205619732,2178318576,530767160.4,1166409849,103724977.1,23055726.94,171275798.5,113445096.2,193073018.4,219487775.9,102672206.3,49367810.78,92183001.36,131583979.4,77831958.65,45508099.89,38540770.86
2/24/2023,4807383410,4133445115,2145929295,511820610.6,1135529012,98886660.71,22780169.89,164785847.5,109467287.8,194181478,214233795.3,98849029.71,49902092.89,92757511.16,132119112.6,74906148.17,46145445.96,37502894
2/25/2023,4807819188,4109578002,2147623756,506987619.6,1123076122,98482067.14,22720050.18,164240461.6,108323791.7,185936664.3,213804513,95625199.26,48510538.49,90196855.23,127425798,75127552.3,46104020.4,37142128.35
2/26/2023,4878289618,4188687412,2184436201,523553127.4,1146794711,99761631.98,22801419.31,164250622.3,109868828.9,182372748.6,216209517.9,97529553.83,47996071.31,89117787.9,125216049.9,77073696.74,45682734.06,37701342.73
2/27/2023,4866314518,4179419510,2164469656,518438550.8,1137577870,99313336.13,22852340.69,161383918.4,108419415.4,185659140.8,215775989.7,98352020.8,48779475.99,91903034.1,128106960.2,77806344.36,45941199.13,36896793.58
2/28/2023,4826404831,4144503554,2163261746,513467970.8,1127894110,95969646.64,22797999.65,158066314.6,105828446.7,183993199.5,214138360.1,94929223.04,47630574.44,89688589.94,126285003.7,76836416.22,45966820.12,36150951.8
3/1/2023,5030894684,4237343099,2162483480,534214094.9,1169658615,99594128.42,22758872.21,165082707.4,108760567.7,180704018.2,216628710.9,99484903.61,46003845.75,88492424.84,123771302.9,79180990.78,48431347.01,36319403.77
3/2/2023,5019607750,4193371356,2156694144,528269687.1,1168315186,97659188.57,22837662.58,163210087.3,106979157.8,183439240.2,214843248.8,96500195.91,46742336.64,88712791.15,129544104.9,78377891.58,48866915.51,35939774.02
3/3/2023,4935055451,3978272278,2107896516,503645601.9,1116199656,93049141.87,22804600.21,158206268.9,102056574.5,177640333.1,206860191.7,93404158.5,46367004.14,84820126.09,127366297.9,74686094.13,47473306.67,34790860.06
3/4/2023,4902685572,3972507116,2111150198,498166533.4,1106650112,91945060.06,22606419.41,156262287.2,100272398.1,170772654.1,205549726.2,90946201.35,46221071.27,80205759.35,120704920,74116946.47,46188501.68,34391802.61
3/5/2023,4912028718,3987817584,2111853072,498540804.4,1113725980,91856671.59,22511777.91,159270726.3,102275922,169059061.1,204853517.3,90490099.48,45768111.33,78968277.28,119117205.4,73629970.5,46424148.81,34440194.71
3/6/2023,4902001927,3986528964,2109948064,500934342.4,1110529630,92415603.33,22698280.58,158846865.7,103986792.5,169857140.4,203939436.2,91865569.75,45972042.4,79622978.51,119408908.4,73390806.05,46269463.19,34430542.82
3/7/2023,4893999436,3955925343,2118851205,494987822.2,1143364731,91946115.09,22806570.55,160646485.2,103142980.4,169601208.2,201928365.2,87391449.61,45391655.28,80635891.44,119412153.6,73382752.46,46334190.29,34491024.7
3/8/2023,4789435924,3889165184,2109444509,477283218.9,1120097645,88276377.78,22866350.22,153753285.3,98929704.17,168062887.6,198946504.5,83068852.33,43514839.11,77817091.58,118161187.2,70406505.88,46847278.81,33735631.44
3/9/2023,4642230407,3726747269,2053914424,454642637.3,1061682749,84065597.43,23091401.18,148569248.1,95836928.47,158734179.3,192890880,80100966.49,42497912.38,73974362.96,112814621.5,62875283.63,46598988.39,32588661.13
3/10/2023,4595966615,3694064603,2054804621,448605809.3,1059266962,83684713.92,22327708.28,150345057.2,96403921.19,156397694.7,188849353.4,80529255.73,41769844.26,69523767.05,105277773.5,63614314.05,44390913.18,32784793.33
3/11/2023,4493991992,3464909162,2005319838,425107098.3,1048705254,83956060.9,22460160.65,140992154.9,90220291.15,160343027.7,182826076.4,77127792.88,41982020.93,72018254.71,104682665.5,61976870.64,43252494.97,31950360.33
3/12/2023,3975010281,3663879618,2063451131,446517877.1,1122194455,89621222.42,22077442.61,148885631.1,96868503.82,156908047.7,195102294.3,84125656.62,41158814.05,69579631.75,103015216.5,67757562.13,32635458.45,33395582.42
3/13/2023,3977466805,3681812882,2165905272,464838654.5,1148324198,93376135.33,22729487.71,155863135.7,101001552,169983713.3,198906715.7,87053780.85,42925292.56,72053913.39,113218304.7,71211370.55,33286939.19,34447605.05
3/14/2023,4028721889,3699244196,2174285492,473905517.4,1170073448,95686081.08,22873300.75,157271253.9,102328299.1,173285531.6,201014762.2,90732749.81,43550580.05,72815261.01,113218304.7,75915859.28,34451934.51,34470542.84
3/15/2023,3984748940,3677879626,2160191471,467746554.5,1120674646,92641166.95,23049601.89,149704268.6,96755318.1,179138694.7,198415580.1,84881292.84,44064725.04,72440364.01,113218304.7,72592275.03,34206913.63,33570265.16
3/16/2023,4019337208,3679176826,2024287000,476185909.4,1137326974,97416692.41,23046104.25,153478957.2,98709835.45,173607315.3,158662481.7,88167898.81,46158467.29,68051079,113218304.7,74758745.14,36064739.54,34473877.16
3/17/2023,4271743115,3753015117,1967920271,506313261.9,1202004358,107263062.4,22718221.78,162866768.2,105476111.9,175725416.2,143630912.8,96865142.97,46537066.47,67127468.7,117557928.7,82407212.92,36372752.32,34963135.49
3/18/2023,4250998927,3726474228,1929592140,499506412.5,1188584690,104311250.8,22303654.43,157513088.2,105151359.5,180560200.4,142360492.2,94644600.84,47467686.07,74595041.84,117557928.7,80904191.61,37028051.78,34342526.92
3/19/2023,4288373149,3775557661,1952682861,500526505.2,1224842955,107689791.7,22172259.32,158305397.8,107457233,174790820.4,163365447.3,95929757.66,47396646.69,73842312.43,117557928.7,83057772.91,36399204.82,34450874.02
3/20/2023,4239181714,3708808631,1928716562,483540043.9,1193439021,106217142.6,22083898.85,152299182.4,103348652.3,173640010.3,160638369.2,92144876.79,47421467.08,74183337.06,120011098.3,80571170.47,37529917.64,33706268
3/21/2023,4531589426,3799893234,1941780134,497880881,1230204141,110907745.4,22076817.72,157127986.7,107948988.4,167176790.6,163455069.6,95015002.74,48257706.36,73455849.85,119894180.8,84051670.85,37730155.36,36818605.59
3/22/2023,4460730357,3673723434,2036715981,477844581.1,1179588164,105874876.7,22168069.36,150113335.1,104887120.9,169537519.8,195557333.5,92719075.05,48041314.85,73489312.84,121137094.7,81578368.03,37717714.67,42326967.37
3/23/2023,4555229608,3864888180,2102887583,488579624.1,1232527935,109793955.6,21737902.6,156066998.4,111778903.9,164715830.1,204331000.9,95388968.46,47696239.46,71022031.12,116253201,84692381.43,37742658.16,42966019.36
3/24/2023,4460888075,3779035330,2075521333,471372967,1184962078,105822999.5,22353967.9,150256323.4,112613849.8,167998922.8,199503271.5,92288278.4,48097581.04,73330095.79,121091014.9,85451270.53,38136012.84,42538144.48
3/25/2023,4448370249,3761286061,2085069907,468949501.6,1188210133,104300282.4,22873294.04,149905283.4,116062528,164910896.7,200432213.8,90397819.33,47520829.12,71770766.92,117478250.4,84557440.33,39757028.97,43515394.82
3/26/2023,4521721429,3777547363,2124287175,477687137.5,1212440348,106049682.9,22830486.49,152951501.1,121554063.5,160137723.2,201381759.6,92032212.52,47224072.74,70986015.88,117117902.1,87079365.98,40112750.72,44125314.6
3/27/2023,4420764545,3707073935,2063805885,461196666.7,1178441860,102335717.4,22836766.68,146461916.7,117914313.3,162552929.1,190246502.5,88385772.23,47256369.73,71605283.75,118343103.2,84199489.96,40287741.34,43375419.01
3/28/2023,4501673191,3802042897,2076637281,470314301.7,1221776115,104598136.1,22868207.17,150474376.3,124586707.5,156893417.1,191177231.4,90144865.84,46582192.63,69335758.36,116205482.6,86971618.95,41081620.15,43500883.23
3/29/2023,4510983618,3813671582,2090759985,471043591.7,1236804041,106401430,23018698,155229005,128653236.2,162722612.5,193104875,93299818.36,46769882.16,70929252.12,114316896,89937745.08,41358011.5,39446785
3/30/2023,4535494480,3885393672,2094012364,463057330,1234438159,106050981.6,23190962.96,152409051.9,124652100.2,165349489.1,189067478.9,92804509.83,47936964.77,72030910.91,118444626,86444276.99,40368256.67,37912991.18
3/31/2023,4582676443,3848020392,2106058076,464011960.2,1257658062,107926800.1,23294762,156397647.6,130939498.3,163929739.8,193427451.3,94697780.07,37537964.54,70459238.37,118291191.3,87746447.14,40272571.05,37348041.24
4/1/2023,4557229119,3850643683,2101150292,464210109.8,1245819085,107324675.9,23265559.81,156414722.4,127668252.8,165377313.4,192933093.7,94873942.68,37865957.43,71371075.18,119209576.5,88022912.63,40293012.08,36689111.08
4/2/2023,4516582203,3892976411,2093432894,454697874.9,1230710610,105883937,23183969.96,153758507.5,124038783.9,166638591.1,193763031.6,92990719.47,37764812.7,70859797.26,119869192,86020693.94,39515773.8,35764902.15
4/3/2023,4524236156,3914498551,2074789342,454502522.3,1233488286,106151322.2,23034077.2,153794928.4,123821329.4,162856468.7,193337271.8,92617505.15,38038413.64,67621319.46,118747012.9,87986680.66,39377358.93,33816385.18
4/4/2023,4609384185,3998718632,2089242929,468402063.3,1263049679,108115217.4,22965784.39,159328018.2,127042777.6,161864785.2,200651557.5,92817104.93,37858280.27,67091924.74,119890707.5,91353058.66,39133413.7,33818586.59
4/5/2023,4652328203,3943004942,2096066921,472098578.6,1272970362,109543660.5,22161958.71,160611202.3,128194124.9,165004429.3,206064289.5,94283538.96,39185335.61,69043389.48,126488774.3,92971721.55,38899052.12,33566554.38
4/6/2023,4605137987,3919362338,2084370703,462017057.7,1251247250,107462225.1,22277612.48,157647167.3,128590774.3,165971232.6,209318595,93203578.27,38838610.4,69583401.45,125003516.9,90644700.89,39242934.34,32860000.85
4/7/2023,4590190708,3973800056,2066247097,453498645.7,1221413975,107597674.2,22277612.48,157803419,128964076.9,164495379.9,208123992.7,93411676.28,36498045.73,68438838.9,123886774.2,90556974.45,40445661.36,32678870.13
4/8/2023,4563970311,3956075115,2042754918,449079843.3,1233811816,107325939.1,22277612.48,156182430.6,122917687.1,161628298.3,222405815.3,92438818.12,37855791.26,67058993.81,123839041.9,90703747.08,42022487.85,32537525.38
4/9/2023,4554212291,4032795018,2025926268,441414042.9,1236702053,110531967.5,22612120.26,156317973.6,122832026,161277531.7,225572198.5,92530007.54,37772213.97,66317111.82,124268612.3,91678975.52,41771598.15,32440069.12
4/10/2023,4609505827,4089222594,2036554754,442474174.3,1273061206,107015294.2,22739455.69,160113934.6,124208619.2,161186116.7,228862191,95258789,37444196.28,65423380.17,126110581.1,92923687.99,41055350.16,32425826.05
4/11/2023,4592446651,4047778693,2036971173,438893685.5,1263443495,105122618.8,22854487.16,159331340.7,125484871,164032928.9,231219491.7,97000590.54,37362527.29,65727835.74,130008723.3,92130657.39,41974273.29,32677424.13
4/12/2023,4633086286,4185738390,2027097468,441084039.3,1259629044,105420670.8,23169038.15,160852606.1,126238107.7,163742745.7,228366838.7,97128611.05,38111597.78,65068105.7,129204937.2,92960669.07,42047585.44,32462416.41
4/13/2023,4747229604,4312126941,2039422750,460062169.5,1303574161,107557826.6,23083901.33,167871431.4,131299390.4,165523109.4,232046518.1,98441497.18,39392696.17,56276789.64,128351173.2,101258592.8,42303314.15,32643938.21
4/14/2023,4778381030,4415533580,2048334126,476267333.8,1343337661,109619662.3,23436627.91,171413318.1,131967514.8,175582982.6,220257153.3,98857643.45,40113368.69,56446514.83,133232124.4,106613647.7,42990523.14,32889199.42
4/15/2023,4769979715,4398504171,2054039624,474616149.8,1317571887,109818125.2,22847367.34,170270535.6,131803398,179758116.1,223300936.4,98486140.83,40136726.67,58822768.98,132257864.7,106456906.3,42083097.19,33070075.96
4/16/2023,4810319670,4414907274,2073142626,479634152.2,1332018005,110641230.8,22924926.34,171608335.5,134072101.3,183142113.2,225543644.3,99772358.63,39878499.06,60018638.41,132639349.2,109632811.7,42415554.31,33576482.15
4/17/2023,4681633656,4363514076,2038200321,468491737.4,1302624863,108306770.8,22989185.25,168097531.1,134273455.9,182639017.5,220375453.8,98355835.36,40081748.75,58610033.88,131868667.5,107609505.4,42517959.83,32709771.33
4/18/2023,4622851516,4438743345,2059796553,480161273.8,1313852111,109918746,23104175.68,172263084.9,134942441.9,181232075.4,207355403.4,100525244.8,40418478.21,61039038.18,131269776.4,108565213,42242162.52,32703017.46
4/19/2023,4401645889,4175252392,1973372861,448872336.6,1206583681,102070691.7,23591551.37,156045988.7,124495588.1,185969302,199901114.2,93870508.48,40590699.2,59761295.96,134323781.2,101074702.9,42459615.75,30828829.42
4/20/2023,4433221340,4216495706,1970054091,444288635,1214488750,102057820.6,23088523.2,153971341.7,121334493.3,174544759.6,226588945.2,92908747.6,39532192.65,55543948.75,125801933.5,98092284.48,42061977.37,30383236.65
4/21/2023,4338566924,4097858714,1966842581,425482681.5,1155120732,97697599.23,23305229.64,149685598.7,114070061.2,170910422.6,204567953.2,89097695.44,38973195.81,54526694.45,123655038.5,92181903.81,42440490.3,29914000.59
4/22/2023,4325064685,4134183306,1953705633,430670267.9,1116241413,99171269.13,22825194.3,151580243.3,116414294.6,163216412,172445880.9,90959332.9,38858083.22,52060577.23,113680956.4,95478117.39,42366305.64,30334939.86
4/23/2023,4299687239,4106274660,1916503430,431181657.2,1107395219,97417674.03,22933806.56,150085149.2,114362910,165012677.3,153639224.2,89149859.34,39224880.77,52718970.37,114589534.1,94344778.55,42192776.26,29936206.37
4/24/2023,4274813966,4050049142,1901169184,424113719.9,1095698580,96758203.57,22390921.07,149162284.4,110540712.1,164734365.6,145595880.9,88373187.32,39013669.13,52855804.87,113360144.2,94179616.65,43445940.04,29595417.18
4/25/2023,4304497179,4099808673,1912385877,431702896.9,1093092175,96532188.17,23084668.47,149283435.7,113057829.5,163411992.8,146419695,89736207.78,38855292.55,51981292.13,113066090.2,95659198.67,42733573.81,29668570.6
4/26/2023,4255208675,4104280329,1847768699,432494998.6,1101318140,95016866.44,23264436.79,149254774.8,109940198,166445749,145499374.3,89031921.59,38750658.72,52089899.96,114003842.5,93431320.09,42915390.43,29265202.69
4/27/2023,4302426396,4142107258,1854408970,440908148.6,1122713073,97150152.02,23227839.39,151659615.2,111942507.6,169704685.2,148273934.8,90599818.36,38828224.75,57157930.44,115595136.2,83983649.74,43285167.19,29499264.29
4/28/2023,4277522621,4149706003,1930492908,437027753.5,1112808446,95866948.88,23234235.6,149910011.1,113222508.8,173190574.8,193304342.6,89471718.36,39398781.42,57285040.71,115350991.5,84281108.17,43722822.98,29415201.74
4/29/2023,4219196748,4164252160,1951566521,439000992.1,1122307606,97132221.36,23824842.1,150486144.6,111675085.1,172692888.3,194567909.4,89955568.67,40386864.27,55813810.58,113719339.3,84036914.16,43848907.23,29504377.07
4/30/2023,4184373183,4110881358,1898082164,432663806.8,1103534747,94489427.48,23884001.34,149767075.9,108960100.9,172577832.5,172615966.1,89939172.84,39956349.47,55313498.05,114657460.1,83894624.3,43949357.96,29316103.32
5/1/2023,4140418249,4040707764,1823547152,420601343.5,1087257260,92471605.24,23696230.07,146175413.7,104426090.4,168942896.5,136496825.3,88544644.29,39746289.27,55796495.45,113732706.9,80474303.48,43636041.72,28470833.36
5/2/2023,4159661481,4118762513,1823056678,425323508.5,1106059919,93881655.1,22985818.34,147750439.3,105710257.3,162644614.5,135945625.2,88852113.33,39219139.62,53467486.85,110087672.9,82338323.97,43269383.97,28229100.47
5/3/2023,4235940611,4167447581,1890821192,429948008.2,1120591598,95418536.23,22938580.98,146658118.5,105913477.2,163227509.4,198632963.3,74812231.61,39488252.37,53194317.84,111090505.2,83722775.59,43048613.8,28653040.69
5/4/2023,4215654452,4128924318,1900047025,423391211.3,1098860423,95376185.77,23570207.02,144896286.8,103464737.2,164458036.9,194320289.8,73199313.39,39753131.77,52187892.29,112205676.8,84001129.5,43780706.74,28406922.65
5/5/2023,4345356813,4292915434,1942640789,441159518.9,1172260361,96777171.94,23951294.98,150537010.2,105673146.6,162867364.3,196497557.2,72948743.58,39255297.06,51655055.59,111350568.3,87733570.01,43526448.18,28729901.69
5/6/2023,4231604992,4163331340,1915459618,422047900.5,1136646615,92751408.2,24436279.49,142948887.6,100267694.5,166152836.8,193348430.3,70668772.16,40694558.31,52416866.81,114066658,83951849.11,43614603.79,28199716.3
5/7/2023,4199098869,4142478078,1910978451,415476987.9,1118091311,88779134.03,24833316.35,141344888.5,98201123.94,159485390.4,190018344.2,70243237.91,39349416.41,51898682.76,110344663.1,84097230.58,43096997.29,27923323.03
5/8/2023,4160775644,4022629390,1876708007,405141775.5,1087982832,86378760.82,24991021.66,139470384.7,90180848.63,160468042.8,187060746.4,65915252.31,39018837.57,51693866.54,109819570.2,81006707.39,43054619.91,26954086.01
5/9/2023,4155635422,4037758989,1870382635,403056276.3,1072468406,85172838.97,24683643.31,138248626.3,107493378.2,155096453.4,182202123.1,66115301.01,38323958.75,48723918.24,104985913.5,81652174.74,42558180.04,26666185.17
5/10/2023,4144992920,3958331505,1879020191,401852076.4,1071230624,84611547.87,24617816.41,137723899.3,106879312.6,153301887.8,181802789.4,66929397.85,38559901.78,49258879.48,105125782,82158428.31,43541215.65,26713609.77
5/11/2023,4101693176,3891518558,1849874453,391554358.6,1036338593,81555890.98,24861381.67,134819042.2,100684555,156411176.4,181734205.5,65525775.92,38852976.85,48889396,104074168.5,79683265.21,43080457.66,26174938
5/12/2023,4099275019,3943033291,1851804161,391270504.2,1041948437,84150331.45,24753411.85,135770224.1,101837386.4,155692378.7,183583721.4,65969942.8,38080613.88,47708364.85,102597066.2,80089160.91,41427160.05,26296372
5/13/2023,4069715343,3945302748,1871037290,387976211.4,1034002649,82723571.88,24807558.86,135134533.5,100326349,155053896.7,184212607.2,65289361.18,40565069.26,46797226.76,102489701.3,79995166.28,41427160.05,26271133.8
5/14/2023,4057701161,3952632226,1874628296,386760409.7,1037846116,82938110.42,24839512.33,135435166,100637893.3,153489485.2,184378817.6,65716580.56,40540610.32,46913993.9,102054469.9,80500213.39,41143945.18,26292922.09
5/15/2023,4085562800,4001099240,1891239428,390938746.3,1049129444,83812089.88,24791668.93,135227144.6,102043037.9,151983297.7,180493171.4,67177643.29,40349938.18,47267784.51,101458444.7,81296952.58,40921932.9,26246927.86
5/16/2023,4089844266,4003770953,1892638719,389689857.1,1035016097,83860193.95,24949444.19,134972135.9,109920113.7,152140149.2,178885554.5,67350789.36,40662734.77,48300536.01,101919102.4,81382299.22,40731226.77,26088043.14
5/17/2023,4075975073,4028841693,1904944436,388012778.8,1033575633,84291330.29,24901509.56,133618951.6,109038848.5,153291517.4,179796620.5,68039466.18,39614364.57,47548181.13,101189321.5,83939844.13,40958510.28,26348779.39
5/18/2023,4049158983,4004489172,1888388534,384150101.9,1016847173,83829717.55,24943427.47,132245616.1,105990638.8,152763990,179040485.7,66477901.61,39626947.08,48458891.96,103262503.6,82488384.14,41913229.54,26105263.67
5/19/2023,4055482154,4024085690,1885880259,386184569.4,997181571.8,83537534.8,24620741.98,132571527.5,105902881.1,151826859.8,178029919.9,66521747.24,39888196.06,47555164.64,102009331.9,82746253.82,42160516.87,26128476.16
5/20/2023,4036807724,4035984332,1891652146,387196612.6,993836761.3,83179551.97,24042915.33,132711895.8,105058491.3,151245591.4,178616613.7,66899524.38,39914012.57,47872669.44,101679044.6,83389475.26,42642456.89,26296603.45
5/21/2023,4041110068,4016353694,1857957947,382931496.4,982832536.8,82091453.3,24059509.72,131026353.6,100607231.6,152116291.5,177063993.9,65627753.7,39640831.38,48695829.72,102002001,82276774.03,42826134.46,25893663.72
5/22/2023,4045635862,4031215587,1859529120,383787847.4,984877962.1,82159855.06,24009648.7,131170541.6,100691594.7,148776874.1,177828968.7,65646592.91,39146218.27,47196019.03,99404415.05,83267462.65,42261969.55,25973879.89
5/23/2023,4089315602,4077204440,1857415503,386687253.8,1000439354,83483590.47,24096950.04,130995899.6,100854992.5,149158228,181173517.1,66174500.67,39091349.6,48409308.85,101273326.2,84751828.75,42371010.53,26306384.28
5/24/2023,4037327162,3977208973,1799557209,371440437,973040871.2,80995836.96,24181329.69,127731742.4,97939325.91,149878047.9,178123777.8,61032662.13,39623975.83,48459250.96,103105814.6,82777101.95,42481834.67,26010385.73
5/25/2023,4057152191,3998982000,1783986434,371184638,970899138.6,81303550.98,23550327.42,128282892.1,107613198.7,147387014.3,177850939.4,61556753.24,38745647.13,47824589.86,100442978.7,84264300.23,41639774.9,26842986.13
5/26/2023,4093596686,4028448176,1772792753,375161112.3,978298710.8,81855955.99,22714845.56,130660692.4,108408580.8,147517772.2,178150886.2,61258443.28,38453760.66,47104438.09,101265934.6,85738710.73,41867153.34,26953070.8
5/27/2023,4108914634,4021780359,1762579729,375988122,980773695.3,82291581.09,22645032.81,130839057.3,108332456.1,144270440.1,178979623,60976152.46,38370073.8,47415935.81,102912890.3,87945513.1,41841940.19,26987605.89
