Date,Ethereum Name Service ($),Helium ($),Tornado Cash ($),The Graph ($),DeFi Saver ($),Instadapp ($),Zerion ($),Pocket Network ($),Chainlink ($),Bounce Finance ($),Toucan Protocol ($),Aragon ($),Flashbots ($),Kleros ($),Livepeer ($),Swarm ($)
2021-08-27,131852.76,80864.86,19561.51,357732.96,,,,,,,,0.00,,0.00,0.00,
2021-08-28,112977.66,72493.67,20685.21,345.18,,,,,,,,0.00,,0.00,0.00,
2021-08-29,95685.53,50565.99,25540.06,1116.79,,,,,,,,0.00,,0.00,0.00,
2021-08-30,71276.24,76100.97,23600.42,639.25,,,,,,,,0.00,,0.00,0.00,
2021-08-31,86943.48,105905.90,29336.69,1859.02,,,,,,,,0.00,,0.00,0.00,
2021-09-01,70680.77,106352.05,42392.88,1212.29,,,,,,,,0.00,,0.00,0.00,
2021-09-02,118352.88,114340.40,27104.66,5103.80,,,,,,,,0.00,,0.00,0.00,
2021-09-03,330262.37,102898.11,35013.40,1147.91,,,,,,,,0.00,,0.00,0.00,
2021-09-04,160811.60,82085.67,25539.40,1360.50,,,,,,,,0.00,,0.00,0.00,
2021-09-05,169977.75,66453.51,38035.23,3877.00,,,,,,,,0.00,,0.00,0.00,
2021-09-06,103731.55,89229.05,41177.96,2535.19,,,,,,,,0.00,,0.00,0.00,
2021-09-07,56550.90,109474.13,32093.35,5373.38,,,,,,,,0.00,,0.00,0.00,
2021-09-08,83708.89,131198.44,26670.22,1146.44,634682.00,,,,,,,0.00,,0.00,0.00,
2021-09-09,63271.87,118653.79,25498.98,6359.48,26361.03,,,,,,,0.00,,0.00,0.00,
2021-09-10,76378.58,113483.55,20197.52,6121.30,60996.00,,,,,,,0.00,,0.00,0.00,
2021-09-11,72197.95,81412.43,16163.48,2301.99,10146.93,,,,,,,0.00,,0.00,0.00,
2021-09-12,62215.40,65044.63,19501.77,1556.85,20343.71,,,,,,,0.00,,0.00,0.00,
2021-09-13,47486.19,120899.20,23085.51,2492.37,35282.44,,,,,,,0.00,,0.00,0.00,
2021-09-14,64727.52,133523.31,24696.34,1083.43,17194.86,,,,,,,0.00,,0.00,0.00,
2021-09-15,52011.63,123469.54,22678.04,2291.15,41988.32,,,,,,,0.00,,0.00,0.00,
2021-09-16,51744.23,128942.94,18708.22,776.67,45084.38,,,,,,,0.00,,0.00,0.00,
2021-09-17,57537.05,118987.63,12874.52,8087.95,19991.26,,,,,,,0.00,,0.00,0.00,
2021-09-18,60158.00,108220.42,18148.04,3195.72,7112.90,,,,,,,0.00,,0.00,0.00,
2021-09-19,69622.49,81916.16,14618.48,4640.99,13706.86,,,,,,,0.00,,0.00,0.00,
2021-09-20,48294.96,130812.97,22052.45,2892.30,224111.94,,,,,,,0.00,,0.00,0.00,
2021-09-21,42142.02,115207.71,18438.12,1702.85,193141.48,,,,,,,0.00,,0.00,0.00,
2021-09-22,63696.48,120645.16,14131.38,6421.48,56395.24,,,,,,,0.00,,0.00,0.00,
2021-09-23,76792.70,128226.30,15566.11,11486.16,49691.55,,,,,,,0.00,,0.00,0.00,
2021-09-24,71062.32,124858.77,14977.65,3835.95,61274.64,,,,,,,0.00,,0.00,0.00,
2021-09-25,95863.20,120967.72,11133.26,1178.56,10637.76,,,,,,,0.00,,0.00,0.00,
2021-09-26,66416.96,83049.01,15148.92,1543.30,70276.70,,,,,,,0.00,,0.00,0.00,
2021-09-27,63469.71,115680.18,17474.34,715.87,36486.68,,,,,,,0.00,,0.00,0.00,
2021-09-28,66322.65,111753.08,16636.54,1586.30,37562.17,,,,,,,0.00,,0.00,0.00,
2021-09-29,70434.58,117791.72,19339.38,591.40,15140.45,,,,,,,0.00,,0.00,0.00,
2021-09-30,51103.91,142096.01,18342.74,5962.51,8772.37,,,,,,,0.00,,0.00,0.00,
2021-10-01,65337.16,127673.69,29324.56,2355.81,89155.44,,,,,,,0.00,,0.00,0.00,
2021-10-02,69095.76,98532.53,18171.43,1338.86,65065.67,,,,,,,0.00,,0.00,0.00,
2021-10-03,57684.00,84399.64,16122.57,684.60,9629.93,,,,,,,0.00,,0.00,0.00,
2021-10-04,58307.36,102654.85,23978.09,1078.40,14226.33,,,,,,,0.00,,0.00,0.00,
2021-10-05,53401.04,103232.71,24492.67,46.51,52508.57,,,,,,,0.00,,0.00,0.00,
2021-10-06,41260.69,100411.29,37487.29,76386.39,74308.00,,,,,,,0.00,,0.00,0.00,
2021-10-07,41560.65,106795.18,21644.58,137.65,26378.90,,,,,,,0.00,,0.00,0.00,
2021-10-08,55825.77,119115.14,27080.95,4145.48,23538.45,,,,,,,0.00,,0.00,0.00,
2021-10-09,93660.96,116953.31,20216.93,361.05,6972.12,,,,,,,0.00,,0.00,0.00,
2021-10-10,59446.21,83676.89,22399.55,679.06,10574.90,,,,,,,0.00,,0.00,0.00,
2021-10-11,59496.65,111638.33,24084.89,1019.20,35349.61,,,,,,,0.00,,0.00,0.00,
2021-10-12,91904.84,123734.53,18824.69,1006.34,16399.02,,,,,,,0.00,,0.00,0.00,
2021-10-13,83435.57,138148.70,37616.20,8526.49,16929.96,,,,,,,0.00,,0.00,0.00,
2021-10-14,70671.12,118146.34,32175.01,236.51,138822.89,,,,,,,0.00,,0.00,0.00,
2021-10-15,66109.80,116096.71,32581.76,544.17,55294.36,,,,,,,0.00,,0.00,0.00,
2021-10-16,89281.34,103545.63,24049.27,4153.05,56345.93,,,,,,,0.00,,0.00,0.00,
2021-10-17,61700.86,91803.24,28773.27,4235.04,27198.26,,,,,,,0.00,,0.00,0.00,
2021-10-18,62430.72,117811.93,26404.52,1122.75,17892.68,,,,,,,0.00,,0.00,0.00,
2021-10-19,84294.57,119795.47,23381.67,1027.10,27938.46,,,,,,,0.00,,0.00,0.00,
2021-10-20,102995.15,118218.67,30673.08,1012.62,146133.59,,,,,,,0.00,,0.00,0.00,
2021-10-21,42928.70,118675.67,19514.84,1580.51,122510.28,,,,,,,0.00,,0.00,0.00,
2021-10-22,46894.03,122729.16,23520.76,2564.86,34565.87,,,,,,,0.00,,0.00,0.00,
2021-10-23,83047.07,98738.12,18374.33,1677.63,18089.63,,,,,,,0.00,,0.00,0.00,
2021-10-24,43637.09,64739.58,24869.32,458.59,22342.58,,,,,,,0.00,,0.00,0.00,
2021-10-25,50522.05,111332.11,35950.04,1010.23,23127.69,,,,,,,0.00,,0.00,0.00,
2021-10-26,48679.82,123764.46,39001.56,15453.64,40866.94,,,,,,,0.00,,0.00,0.00,
2021-10-27,20981.35,134093.54,46461.52,2620.77,74959.28,,,,,,,0.00,,0.00,0.00,
2021-10-28,39750.13,148372.56,41508.14,40.07,46092.12,,,,,,,0.00,,0.00,0.00,
2021-10-29,43735.13,180553.57,75095.38,10446.27,124867.99,,,,,,,0.00,,0.00,0.00,
2021-10-30,47566.97,297434.16,34004.45,5851.99,21562.74,,,,,,,0.00,,0.00,0.00,
2021-10-31,41365.63,110671.36,44751.46,1354.97,59014.00,,,,,,,0.00,,0.00,0.00,
2021-11-01,63486.57,145375.97,58083.66,5961.79,21322.15,,,,,,,0.00,,0.00,0.00,
2021-11-02,155961.56,155221.63,62115.28,515.82,76649.50,,,,,,,0.00,,0.00,0.00,
2021-11-03,191919.53,182419.47,56621.62,5399.53,127157.88,,,,,,,0.00,,0.00,0.00,
2021-11-04,114988.17,166430.71,41494.83,1889.16,48593.48,,,,,,,0.00,,0.00,0.00,
2021-11-05,74276.74,170338.40,41762.79,2752.95,10743.90,,,,,,,0.00,,0.00,0.00,
2021-11-06,97924.95,151625.75,40159.32,3998.24,21270.93,,,,,,,0.00,,0.00,0.00,
2021-11-07,114252.38,0.00,47612.18,1563.02,14517.24,,,,,,,0.00,,0.00,0.00,
2021-11-08,202779.87,0.00,62405.11,57418.75,97752.78,,,,,,,0.00,,0.00,0.00,
2021-11-09,817908.91,245098.67,61143.86,1463.46,14213.34,,,,,,,0.00,,0.00,0.00,
2021-11-10,702804.39,234931.07,61188.50,1713.46,291989.63,,,,,,,0.00,,0.00,0.00,
2021-11-11,603472.73,205032.92,68307.02,9648.53,39310.54,,,,,,,0.00,,0.00,0.00,
2021-11-12,403025.62,207364.06,63150.34,503.19,15234.25,,,,,,,0.00,,0.00,0.00,
2021-11-13,432129.02,200398.44,54561.69,1636.34,2195.25,,,,,,,0.00,,0.00,0.00,
2021-11-14,453400.24,170396.56,50708.33,1861.75,13934.25,,,,,,,0.00,,0.00,0.00,
2021-11-15,447034.81,128197.55,65079.19,594.87,13530.92,,,,,,,0.00,,0.00,0.00,
2021-11-16,302171.13,0.00,40665.76,1644.02,147469.70,,,,,,,0.00,,0.00,0.00,
2021-11-17,256452.83,207556.92,37132.75,1176.56,81661.01,,,,,,,0.00,,0.00,0.00,
2021-11-18,230608.62,125069.89,30327.20,1435.47,112818.49,,,,,,,0.00,,0.00,0.00,
2021-11-19,244266.30,171812.91,32495.18,240083.67,72857.11,,,,,,,0.00,,0.00,0.00,
2021-11-20,197650.39,226014.74,30100.37,4458.34,44577.90,,,,,,,0.00,,0.00,0.00,
2021-11-21,169396.43,187722.32,42181.44,2921.97,12340.01,,,,,,,0.00,,0.00,0.00,
2021-11-22,103392.27,184102.32,38824.76,10678.06,46428.99,,,,,,,0.00,,0.00,0.00,
2021-11-23,197241.89,226248.90,44308.74,2127.10,10137.15,,,,,,,0.00,,0.00,0.00,
2021-11-24,152737.03,228043.15,42466.65,285.19,29510.98,,,,,,,0.00,,0.00,0.00,
2021-11-25,157487.77,166950.11,46304.55,1038.04,54808.49,,,,,,,0.00,,0.00,0.00,
2021-11-26,154786.54,156845.44,53045.89,1203.65,120559.28,,,,,,,0.00,,0.00,0.00,
2021-11-27,203183.33,156949.39,27757.27,876.56,16465.08,,,,,,,0.00,,0.00,0.00,
2021-11-28,220743.54,131820.20,33616.76,1173.23,34566.52,,,,,,,0.00,,0.00,0.00,
2021-11-29,227534.49,189196.87,36375.47,613.54,45083.69,,,,,,,0.00,,0.00,0.00,
2021-11-30,230477.08,171168.76,56305.57,670.22,140263.44,,,,,,,0.00,,0.00,0.00,
2021-12-01,244189.16,182341.31,68197.87,511.99,36605.43,,,,,,,0.00,,0.00,0.00,
2021-12-02,186850.20,192180.33,51969.89,2000.41,14868.68,0.10,,,,,,0.00,,0.00,0.00,
2021-12-03,192413.93,172900.25,45831.12,216507.10,87635.42,0.17,,,,,,0.00,,0.00,0.00,
2021-12-04,158755.29,170164.48,67134.77,379.52,631991.37,0.00,,,,,,0.00,,0.00,0.00,
2021-12-05,163896.59,157954.10,36692.55,637.80,49805.13,0.03,,,,,,0.00,,0.00,0.00,
2021-12-06,191988.48,165868.70,50146.67,880.66,48017.16,1314.59,,,,,,0.00,,0.00,0.00,
2021-12-07,188608.84,170091.57,45695.18,11344.81,68543.17,1741.83,,,,,,0.00,,0.00,0.00,
2021-12-08,224540.44,188286.72,36325.79,1019.13,25282.32,11847.15,,,,,,0.00,,0.00,0.00,
2021-12-09,207065.38,188013.34,32883.30,734.40,28643.55,2564.98,,,,,,0.00,,0.00,0.00,
2021-12-10,182079.97,168719.47,38168.11,491.88,115123.43,5686.01,,,,,,0.00,,0.00,0.00,
2021-12-11,234494.61,154313.65,40229.67,587.45,10874.06,1855.56,,,,,,0.00,,0.00,0.00,
2021-12-12,261200.31,128846.54,74376.79,643.87,3789.61,6280.00,,,,,,0.00,,0.00,0.00,
2021-12-13,183808.34,143982.94,39180.32,546.96,98607.65,4324.63,,,,,,0.00,,0.00,0.00,
2021-12-14,197018.97,153401.28,37220.11,1074.28,13580.43,11355.92,,,,,,0.00,,0.00,0.00,
2021-12-15,186257.70,173954.43,48462.50,15692.31,54879.70,2429.47,,,,,,0.00,,0.00,0.00,
2021-12-16,173185.16,166611.40,45716.65,1688.49,28571.63,6019.23,,,,,,0.00,,0.00,0.00,
2021-12-17,169822.61,178630.63,38026.62,35250.05,19425.67,3681.77,,,,,,0.00,,0.00,0.00,
2021-12-18,234506.64,143531.62,31186.22,9673.20,7653.76,8044.68,,,,,,0.00,,0.00,0.00,
2021-12-19,235308.60,131329.92,32802.58,15183.39,4887.25,1931.04,,,,,,0.00,,0.00,0.00,
2021-12-20,208384.28,150694.04,34953.96,27683.12,18485.34,2323.40,,,,,,0.00,,0.00,0.00,
2021-12-21,194339.69,176152.67,37353.78,6423.37,12365.62,3857.43,,,,,,0.00,,0.00,0.00,
2021-12-22,180323.83,135503.18,43965.89,12646.00,7376.91,1922.44,,,,,,0.00,,0.00,0.00,
2021-12-23,174906.69,175755.99,46329.00,590.35,13054.02,13902.62,,,,,,0.00,,0.00,0.00,
2021-12-24,208004.36,155600.28,35022.00,2125.96,13258.85,1096.88,,,,,,0.00,,0.00,0.00,
2021-12-25,164908.02,135913.16,21206.05,7483.41,234.69,376.04,,,,,,0.00,,0.00,0.00,
2021-12-26,182350.10,110623.96,20544.80,1244.59,2810.48,4233.75,,,,,,0.00,,0.00,0.00,
2021-12-27,136654.23,178589.03,44167.10,191.15,3284.31,5321.50,,,,,,0.00,,0.00,0.00,
2021-12-28,140940.61,172598.02,33167.61,5073.02,17517.86,3333.62,,,,,,0.00,,0.00,0.00,
2021-12-29,105834.17,188826.13,37130.41,5452.65,39713.38,1664.10,,,,,,0.00,,0.00,0.00,
2021-12-30,98505.89,203289.62,54194.32,257.76,41667.08,1607.04,,,,,,0.00,,0.00,0.00,
2021-12-31,159489.36,152567.25,41659.77,300.21,19079.88,2118.57,,,,,,0.00,,0.00,0.00,
2022-01-01,200711.69,89888.74,21493.84,7654.11,3127.98,442.62,,,,,,0.00,,0.00,0.00,
2022-01-02,168603.42,104578.35,47820.43,861.80,4028.46,1651.20,,,,,,0.00,,0.00,0.00,
2022-01-03,169618.18,141312.45,44327.15,10150.56,3889.74,11659.04,,,,,,0.00,,0.00,0.00,
2022-01-04,195892.72,145849.30,35180.40,695.22,9271.65,7876.85,,,,,,0.00,,0.00,0.00,
2022-01-05,169981.06,170498.90,50406.76,26217.80,84335.03,1086.41,,,,,,0.00,,0.00,0.00,
2022-01-06,157880.42,149389.24,54310.57,3508.66,144736.84,7221.22,,,,,,0.00,,0.00,0.00,
2022-01-07,125199.66,155245.70,40826.57,3963.20,172096.59,10335.68,,,,,,0.00,,0.00,0.00,
2022-01-08,164074.35,169439.35,38561.24,164.22,77967.33,4962.95,,,,,,0.00,,0.00,0.00,
2022-01-09,147343.18,133230.83,30595.49,531.21,12614.84,1496.49,,,,,,0.00,,0.00,0.00,
2022-01-10,129610.09,149710.55,62825.77,356.19,99735.35,2115.78,,,,,,0.00,,0.00,0.00,
2022-01-11,118210.75,161407.66,52245.31,450.76,47563.92,2938.20,,,,,,0.00,,0.00,0.00,
2022-01-12,128240.65,172037.87,55811.59,10134.74,38291.88,3967.77,,0.00,,,,0.00,,0.00,0.00,
2022-01-13,129922.83,196557.74,52240.68,1538.68,8216.59,6955.18,,0.00,,,,0.00,,0.00,0.00,
2022-01-14,110618.69,192936.34,51523.91,1053.43,10216.80,2971.92,,0.00,,,,0.00,,0.00,0.00,
2022-01-15,145550.56,166830.97,45324.50,1088.27,5807.25,6494.51,,0.00,,,,0.00,,0.00,0.00,
2022-01-16,119336.16,132091.05,33142.39,6893.40,7616.18,868.15,,0.00,,,,0.00,,0.00,0.00,
2022-01-17,119885.73,164309.99,34854.70,2929.10,16460.86,2107.46,,0.00,,,,0.00,,0.00,0.00,
2022-01-18,130125.87,189917.96,43222.84,4794.52,17969.61,988.02,,0.00,,,,0.00,,0.00,0.00,
2022-01-19,136507.03,203965.02,33652.71,8397.34,7975.38,7962.60,,0.00,,,,0.00,,0.00,0.00,
2022-01-20,127536.59,203352.07,29128.25,589.60,16003.19,1959.52,,0.00,,,,0.00,,0.00,0.00,
2022-01-21,77697.44,212018.29,38235.47,2402.04,434016.77,17726.95,,0.00,,,,0.00,,0.00,0.00,
2022-01-22,64169.06,174214.92,37681.72,1204.85,207793.17,8642.60,,0.00,,,,0.00,,0.00,0.00,
2022-01-23,109675.94,130852.46,27269.75,2205.69,27384.12,1663.75,,0.00,,,,0.00,,0.00,0.00,
2022-01-24,94049.93,153012.11,32067.18,1112.38,201919.43,7244.21,,0.00,,,,0.00,,0.00,0.00,
2022-01-25,102697.17,231361.83,27429.04,1321.65,19425.86,1685.51,,0.00,,,,0.00,,0.00,0.00,
2022-01-26,84719.46,198358.50,31890.73,1062.22,53626.38,3901.87,,0.00,,,,0.00,,0.00,0.00,
2022-01-27,70685.05,178334.06,55930.38,1088.97,28591.20,789.98,,0.00,,,,0.00,,0.00,0.00,
2022-01-28,82861.49,174189.45,52069.32,1505.80,4537.37,2495.58,,0.00,,,,0.00,,0.00,0.00,
2022-01-29,94429.15,195544.40,33989.06,1259.49,14958.36,1203.68,,0.00,,,,0.00,,0.00,0.00,
2022-01-30,198376.54,145917.17,45860.52,1067.29,2048.46,3345.58,,0.00,,,,0.00,,0.00,0.00,
2022-01-31,129038.99,136407.17,42314.61,1418.60,10957.06,3542.38,,0.00,,,,0.00,,0.00,0.00,
2022-02-01,182865.77,160471.58,47066.89,2920.97,37549.88,5031.69,,0.00,,,,0.00,,0.00,0.00,
2022-02-02,108197.05,166202.00,52607.32,1617.54,8180.80,1103.20,,0.00,,,,0.00,,0.00,0.00,
2022-02-03,96905.49,136616.43,31921.13,912.35,6050.43,923.96,,0.00,,,,0.00,,0.00,0.00,
2022-02-04,347419.42,148878.95,41860.65,1206.60,50046.20,3173.89,,0.00,,,,0.00,,0.00,0.00,
2022-02-05,343140.79,154961.34,26347.91,467.97,39122.32,1859.63,,0.00,,,,0.00,,0.00,0.00,
2022-02-06,226789.17,149322.34,26200.50,2367.68,4815.57,169.94,,0.00,,,,0.00,,0.00,0.00,
2022-02-07,134217.91,144613.99,37576.78,4699.34,42302.19,5466.51,,0.00,,,,0.00,,0.00,0.00,
2022-02-08,144763.38,201069.12,30028.01,373.82,21455.50,1759.39,,0.00,,,,0.00,,0.00,0.00,
2022-02-09,123168.73,189497.42,42475.71,594.54,15004.98,922.73,,0.00,,,,0.00,,0.00,0.00,
2022-02-10,96351.61,166573.05,39126.28,416.44,9614.98,4340.01,,0.00,,,,0.00,,0.00,0.00,
2022-02-11,90725.76,162386.66,21874.40,908.58,23027.14,9526.72,,0.00,,,,0.00,,0.00,0.00,
2022-02-12,88187.35,151697.65,20450.50,736.79,9285.41,26792.11,,0.00,,,,0.00,,0.00,0.00,
2022-02-13,115043.75,109801.94,17460.19,749.92,2484.12,12930.19,,0.00,,,,0.00,,0.00,0.00,
2022-02-14,127961.59,130167.11,22343.52,627.07,4280.90,3864.03,,0.00,,,,0.00,,0.00,0.00,
2022-02-15,95128.79,141742.77,25035.51,480.70,37860.09,8643.83,,0.00,,,,0.00,,0.00,0.00,
2022-02-16,138041.78,156508.35,38471.55,1364.18,9668.06,1534.51,,0.00,,,,0.00,,0.00,0.00,
2022-02-17,74038.90,164869.30,28597.09,811.40,12865.18,1827.66,,0.00,,,,0.00,,0.00,0.00,
2022-02-18,90459.61,179412.07,28261.52,162969.36,30979.53,1792.47,,0.00,,,,0.00,,0.00,0.00,
2022-02-19,256579.76,160544.71,19737.25,700.26,25991.61,2402.81,,0.00,,,,0.00,,0.00,0.00,
2022-02-20,110387.08,124333.94,24626.34,812.44,23061.19,3596.53,,0.00,,,,0.00,,0.00,0.00,
2022-02-21,53472.14,163924.30,27886.48,213.47,12251.21,1373.18,,0.00,,,,0.00,,0.00,0.00,
2022-02-22,78497.34,159197.83,23207.05,308.69,30112.60,1505.01,,0.00,,,,0.00,,0.00,0.00,
2022-02-23,95293.30,182801.38,29729.93,4027.61,3521.21,3230.22,,0.00,,,,0.00,,0.00,0.00,
2022-02-24,98493.88,145661.25,40633.38,106.45,134056.59,56253.22,,0.00,,,,0.00,,0.00,0.00,
2022-02-25,134061.04,152320.65,55484.25,1240.96,57641.57,3154.03,,0.00,,,,0.00,,0.00,0.00,
2022-02-26,153872.47,137512.59,38438.35,197.56,10285.78,2765.44,,0.00,,,,0.00,,0.00,0.00,
2022-02-27,151761.48,149897.74,42258.37,705.09,13569.01,1301.59,,0.00,,,,0.00,,0.00,0.00,
2022-02-28,209035.52,146358.95,78491.15,298.89,18797.45,3296.24,,0.00,,,,0.00,,0.00,0.00,
2022-03-01,210919.07,170008.76,73202.01,759.30,42751.37,1096.29,,0.00,,,,0.00,,0.00,0.00,
2022-03-02,207378.09,171427.66,76086.78,217.76,14305.45,74502.34,,0.00,,,,0.00,,0.00,0.00,
2022-03-03,131122.30,141780.17,50848.57,360.52,16862.07,403.84,,0.00,,,,0.00,,0.00,0.00,
2022-03-04,147546.87,168531.00,51644.04,435.45,26394.05,1233.37,,0.00,,,,0.00,,0.00,0.00,
2022-03-05,98707.25,143795.13,22067.28,557.30,5813.98,258.69,,0.00,,,,0.00,,0.00,0.00,
2022-03-06,139078.46,119755.84,38880.13,1205.13,12172.62,680.93,,0.00,,,,0.00,,0.00,0.00,
2022-03-07,83375.60,138164.26,38315.77,258.82,31832.04,826.40,,0.00,,,,0.00,,0.00,0.00,
2022-03-08,77119.86,148621.39,41869.75,220.44,12845.75,670.28,,0.00,,,,0.00,,0.00,0.00,
2022-03-09,114610.02,157972.93,67762.28,1070.54,27139.39,1111.64,,0.00,,,,0.00,,0.00,0.00,
2022-03-10,86294.42,162329.04,49785.28,737.85,2346.43,1529.82,0.01,0.00,,,,0.00,,0.00,0.00,
2022-03-11,84941.69,146540.37,40919.10,840.79,7433.66,743.99,0.15,0.00,,,,0.00,,0.00,0.00,
2022-03-12,106539.32,144870.52,31024.52,922.85,4225.59,1243.16,0.00,0.00,,,,0.00,,0.00,0.00,
2022-03-13,98440.44,114438.31,35961.38,678.69,4442.80,464.81,0.00,0.00,,,,0.00,,0.00,0.00,
2022-03-14,95490.76,125505.42,58754.06,3389.68,5238.44,4951.86,0.00,0.00,,,,0.00,,0.00,0.00,
2022-03-15,93448.67,152135.25,52587.05,3859.54,2557.51,3227.95,0.00,0.00,,,,0.00,,0.00,0.00,
2022-03-16,92965.92,171443.32,68435.34,1885.49,30526.02,3029.48,0.13,0.00,,,,0.00,,0.00,0.00,
2022-03-17,79149.07,166428.68,45415.34,720.13,9700.40,5694.67,145.71,0.00,,,,0.00,,0.00,0.00,
2022-03-18,60055.21,158378.06,54090.77,513.92,21301.11,4385.19,898.63,0.00,,,,0.00,,0.00,0.00,
2022-03-19,188683.48,135225.89,36451.27,4778.44,9356.11,2332.46,955.22,0.00,,,,0.00,,0.00,0.00,
2022-03-20,111921.91,115044.25,28065.34,783.87,20450.41,282.16,996.68,0.00,,,,0.00,,0.00,0.00,
2022-03-21,112140.18,136016.23,41992.54,7652.34,3874.52,3158.57,746.85,0.00,,,,0.00,,0.00,0.00,
2022-03-22,86094.26,166159.16,77453.57,3558.54,9814.06,3142.25,506.13,0.00,,,,0.00,,0.00,0.00,
2022-03-23,97416.25,176933.21,45897.76,1499.95,979.76,465.58,2461.35,0.00,,,,0.00,,0.00,0.00,
2022-03-24,156823.63,172627.33,59574.38,557.79,15121.82,1289.84,414.59,0.00,,,,0.00,,0.00,0.00,
2022-03-25,92238.46,171513.28,45705.86,2054.21,12298.85,2954.64,371.17,0.00,,,,0.00,,0.00,0.00,
2022-03-26,117324.71,158678.83,37735.22,295.77,5066.57,931.43,623.88,0.00,,,,0.00,,0.00,0.00,
2022-03-27,92222.50,136452.53,75922.65,1786.49,21126.10,1110.32,929.65,0.00,,,,0.00,,0.00,0.00,
2022-03-28,73460.87,139814.82,95230.49,2208.70,58748.10,878.52,694.67,0.00,,,,0.00,,0.00,0.00,
2022-03-29,70991.63,120950.87,71048.98,471.87,24509.46,313.10,1158.32,0.00,,,,0.00,,0.00,0.00,
2022-03-30,72371.72,145557.64,89491.47,3969.30,4365.08,913.97,1246.16,0.00,,,,0.00,,0.00,0.00,
2022-03-31,65428.32,217339.51,52812.20,596.55,4792.63,776.15,945.04,0.00,,,,0.00,,0.00,0.00,
2022-04-01,67389.66,224824.79,51289.71,873.63,11261.79,1781.09,643.92,0.00,,,,0.00,,0.00,0.00,
2022-04-02,55663.28,183155.58,98049.78,176.66,12783.42,970.10,731.94,0.00,,,,0.00,,0.00,0.00,
2022-04-03,67977.89,146335.74,61464.33,656.41,8306.14,943.00,828.21,0.00,,,,0.00,,0.00,0.00,
2022-04-04,68694.23,160468.15,84765.90,558.53,11522.46,1862.12,813.70,0.00,,,,0.00,,0.00,0.00,
2022-04-05,58143.34,160729.47,92949.48,412.23,5949.64,1279.50,2713.95,0.00,,,,0.00,,0.00,0.00,
2022-04-06,83675.38,144795.22,80922.98,90.41,26030.14,1825.69,559.40,0.00,,,,0.00,,0.00,0.00,
2022-04-07,112808.87,154249.07,76176.96,1057.21,8444.48,2348.04,715.15,0.00,,,,0.00,,0.00,0.00,
2022-04-08,98640.31,148763.65,99367.12,545.95,5543.35,4589.95,1199.49,0.00,,,,0.00,,0.00,0.00,
2022-04-09,104132.29,162147.39,66660.53,1823.42,1709.55,3213.06,527.58,0.00,,,,0.00,,0.00,0.00,
2022-04-10,105560.02,126090.26,63092.06,19701.83,6338.38,19555.05,469.51,0.00,,,,0.00,,0.00,0.00,
2022-04-11,76664.10,129635.36,77478.83,1592.24,35099.36,12492.03,659.36,0.00,,,,0.00,,0.00,0.00,
2022-04-12,69061.36,173365.07,89958.06,5689.67,9585.94,2053.21,707.77,0.00,,,,0.00,,0.00,0.00,
2022-04-13,70501.98,180517.13,110339.13,2482.16,8247.39,5172.92,860.56,0.00,,,,0.00,,0.00,0.00,
2022-04-14,81763.06,180148.28,85864.58,404.35,4451.05,4700.35,746.35,0.00,,,,0.00,,0.00,0.00,
2022-04-15,104481.18,257309.59,81006.72,7429.72,2516.95,1952.02,512.50,0.00,,,,0.00,,0.00,0.00,
2022-04-16,111989.68,165424.65,35884.56,934.69,1779.77,2368.52,327.99,0.00,,,,0.00,,0.00,0.00,
2022-04-17,123893.05,132730.93,39105.69,196.74,1096.77,3316.52,539.05,0.00,,,,0.00,,0.00,0.00,
2022-04-18,94677.52,176748.59,58408.39,4840.48,20310.12,3645.83,667.46,0.00,,,,0.00,,0.00,0.00,
2022-04-19,104424.91,165418.22,57136.98,898.00,7148.57,3047.60,663.95,0.00,,,,0.00,,0.00,0.00,
2022-04-20,84816.21,107611.85,79517.22,716.49,2395.16,8395.57,738.66,0.00,,,,0.00,,0.00,0.00,
2022-04-21,108647.33,234124.12,63973.63,458.77,12078.80,5173.99,1117.67,0.00,,,,0.00,,0.00,0.00,
2022-04-22,148454.48,190459.19,85843.81,2169.19,17191.38,3097.31,670.59,0.00,,,,0.00,,0.00,0.00,
2022-04-23,169445.62,171453.39,78408.11,1322.54,667.03,5443.24,815.10,0.00,,,,0.00,,0.00,0.00,
2022-04-24,330270.84,147858.31,72951.47,25731.83,3552.03,3054.37,1152.61,0.00,,,,0.00,,0.00,0.00,
2022-04-25,428096.26,160994.84,87325.44,4898.40,28721.12,7486.79,812.02,0.00,,,,0.00,,0.00,0.00,
2022-04-26,1138524.51,178237.16,82479.57,7061.24,20065.01,4192.08,497.79,0.00,,,,0.00,,0.00,0.00,
2022-04-27,1194172.05,172328.46,165896.08,492.23,5154.18,8869.64,658.18,0.00,,,,0.00,,0.00,0.00,
2022-04-28,1050952.24,185184.78,93834.17,469.21,1854.75,6454.28,828.64,0.00,,,,0.00,,0.00,0.00,
2022-04-29,620298.32,211967.96,123061.34,4337.58,3872.93,5866.16,748.64,0.00,,,,0.00,,0.00,0.00,
2022-04-30,859402.74,179132.97,141651.44,1875.99,5979.47,4049.04,816.97,0.00,,,,0.00,,0.00,0.00,
2022-05-01,618803.80,137476.56,86509.26,824.31,26090.26,4578.31,479.48,0.00,,,,0.00,,0.00,0.00,
