Date,Bittensor ($),Tornado Cash ($),Chainlink ($),Bounce Finance ($),Livepeer ($),Ethereum Name Service ($),Helium ($),UMA ($),Aragon ($),Gitcoin ($),Render Network ($),Akash Network ($),Instadapp ($),Swarm ($),Ripple ($),Worldcoin ($),The Graph ($),Arkham ($),Pocket Network ($),Pyth Network ($)
2021-02-27,,249.96,26.18,24.67,4.44,,3.96,20.29,4.19,,0.24,6.00,,,0.43,,1.68,,,
2021-02-28,,205.89,24.74,19.50,3.92,,3.92,19.48,3.85,,0.21,6.16,,,0.44,,1.59,,,
2021-03-01,,198.29,27.62,19.51,4.16,,4.19,20.80,4.31,,0.25,5.99,,,0.41,,1.91,,,
2021-03-02,,179.10,28.44,20.77,3.85,,4.22,21.10,5.39,,0.23,5.80,,,0.45,,1.82,,,
2021-03-03,,211.32,29.83,20.44,4.10,,4.06,21.85,5.18,,0.23,5.28,,,0.44,,1.96,,,
2021-03-04,,189.56,27.67,22.62,3.94,,4.20,20.89,5.32,,0.28,6.14,,,0.45,,1.85,,,
2021-03-05,,183.03,27.91,26.17,3.89,,4.23,20.24,5.10,,0.29,5.85,,,0.48,,1.83,,,
2021-03-06,,188.42,28.16,23.96,3.79,,4.03,22.20,5.03,,0.32,5.69,,,0.46,,1.79,,,
2021-03-07,,186.29,28.57,25.61,4.87,,4.09,22.44,5.08,,0.33,5.43,,,0.46,,1.89,,,
2021-03-08,,175.07,31.76,24.38,4.50,,4.30,27.17,5.33,,0.36,5.53,,,0.47,,1.90,,,
2021-03-09,,163.92,31.51,24.76,4.87,,4.57,27.25,5.45,,0.37,6.05,,,0.48,,2.13,,,
2021-03-10,,164.60,29.96,22.17,4.62,,4.79,25.36,5.16,,0.34,5.85,,,0.49,,2.03,,,
2021-03-11,,140.11,30.09,21.19,5.00,,6.57,24.36,5.15,,0.37,5.54,,,0.46,,1.90,,,
2021-03-12,,130.74,28.34,25.62,5.02,,6.35,22.86,5.95,,0.40,5.74,,,0.45,,1.71,,,
2021-03-13,,165.94,29.88,24.79,5.39,,5.97,25.52,5.70,,0.39,5.21,,,0.44,,1.80,,,
2021-03-14,,189.56,28.71,24.41,7.18,,6.98,24.20,5.84,,0.39,5.22,,,0.46,,1.74,,,
2021-03-15,,172.08,27.50,23.39,6.82,,6.53,23.92,6.88,,0.44,5.42,,,0.44,,1.73,,,
2021-03-16,,182.41,27.84,22.59,7.11,,6.38,24.13,6.84,,0.54,5.10,,,0.44,,1.71,,,
2021-03-17,,174.13,30.92,27.69,17.88,,7.10,23.88,6.81,,0.85,5.04,,,0.46,,1.72,,,
2021-03-18,,172.93,29.49,33.35,16.10,,7.69,24.21,6.68,,0.72,5.22,,,0.47,,1.69,,,
2021-03-19,,177.95,29.87,37.86,18.38,,7.50,25.59,7.08,,0.70,5.14,,,0.47,,1.69,,,
2021-03-20,,169.72,29.80,33.59,26.09,,9.01,25.57,7.07,,0.74,5.14,,,0.47,,1.72,,,
2021-03-21,,162.17,29.30,34.55,29.97,,8.33,25.15,7.21,,0.70,5.37,,,0.53,,1.69,,,
2021-03-22,,149.55,27.39,34.86,23.51,,9.58,23.76,6.81,,0.66,5.27,,,0.52,,1.55,,,
2021-03-23,,146.50,26.97,31.10,21.58,,8.86,23.09,6.39,,0.76,5.20,,,0.55,,1.50,,,
2021-03-24,,140.33,24.92,28.39,19.18,,8.05,20.78,8.31,,0.93,5.05,,,0.55,,1.39,,,
2021-03-25,,136.04,25.73,27.49,18.90,,7.00,20.21,10.14,,1.22,4.90,,,0.49,,1.33,,,
2021-03-26,,153.68,27.46,29.00,24.24,,7.08,22.81,9.79,,1.54,4.98,,,0.51,,1.55,,,
2021-03-27,,156.38,26.91,30.16,27.53,,8.28,22.05,10.09,,2.66,5.16,,,0.57,,1.47,,,
2021-03-28,,158.95,26.64,34.35,25.32,,10.56,21.75,9.32,,2.10,5.28,,,0.55,,1.80,,,
2021-03-29,,161.02,28.08,34.74,24.37,,10.18,22.76,9.45,,1.87,5.02,,,0.55,,1.76,,,
2021-03-30,,151.21,27.78,37.48,24.66,,10.30,23.18,11.58,,1.60,5.25,,,0.57,,1.77,,,
2021-03-31,,109.30,29.24,40.42,23.35,,10.04,24.69,10.95,,1.81,5.09,,,0.57,,1.70,,,
2021-04-01,,105.33,30.18,38.37,30.15,,10.51,24.35,11.96,,1.58,5.28,,,0.57,,1.78,,,
2021-04-02,,101.09,32.35,37.26,35.70,,12.80,25.46,11.72,,1.60,5.25,,,0.57,,1.88,,,
2021-04-03,,94.19,29.37,32.13,36.79,,13.49,24.85,10.81,,1.55,5.24,,,0.60,,1.69,,,
2021-04-04,,118.72,30.74,36.47,39.08,,15.27,25.40,11.43,,1.53,5.17,,,0.58,,1.76,,,
2021-04-05,,150.68,32.24,38.92,34.27,,16.68,26.03,12.98,,1.35,5.12,,,0.63,,1.82,,,
2021-04-06,,155.49,34.78,50.43,31.06,,15.59,25.50,12.59,,1.41,6.58,,,0.91,,1.77,,,
2021-04-07,,124.95,31.03,47.95,29.39,,18.70,23.19,11.23,,1.34,7.17,,,1.10,,1.66,,,
2021-04-08,,132.98,32.74,59.05,32.46,,16.74,24.50,12.12,,1.55,7.32,,,0.92,,1.74,,,
2021-04-09,,125.63,31.48,60.67,31.05,,16.92,24.53,12.15,,1.84,6.52,,,1.05,,1.73,,,
2021-04-10,,122.01,31.81,57.10,32.25,,16.22,28.10,11.59,,1.72,6.45,,,1.02,,1.90,,,
2021-04-11,,124.35,33.88,63.72,31.41,,17.22,26.96,11.20,,1.74,6.60,,,1.37,,1.91,,,
2021-04-12,,127.99,33.21,61.46,29.93,,17.11,27.37,10.65,,1.65,7.15,,,1.35,,2.03,,,
2021-04-13,,127.75,35.55,57.93,30.32,,16.25,26.66,11.07,,1.49,7.21,,,1.46,,1.93,,,
2021-04-14,,114.01,41.24,52.70,28.50,,16.16,26.38,10.46,,1.54,6.99,,,1.79,,2.04,,,
2021-04-15,,122.65,42.80,55.84,30.36,,15.31,29.59,11.10,,1.51,7.19,,,1.84,,2.10,,,
2021-04-16,,115.28,42.04,49.69,31.79,,15.35,29.15,10.39,,1.45,7.23,,,1.76,,2.01,,,
2021-04-17,,108.23,40.15,48.80,32.27,,14.84,28.62,10.29,,1.38,6.83,,,1.57,,1.95,,,
2021-04-18,,105.40,39.21,42.03,27.93,,15.39,32.48,8.81,,1.36,6.53,,,1.55,,1.71,,,
2021-04-19,,109.48,35.89,40.29,28.01,,16.05,27.06,8.11,,1.23,6.21,,,1.41,,1.58,,,
2021-04-20,,133.16,39.02,42.45,29.80,,12.87,28.47,8.39,,1.20,6.76,,,1.31,,1.58,,,
2021-04-21,,114.14,36.44,41.87,30.46,,13.05,25.61,8.72,,1.18,6.43,,,1.38,,1.53,,,
2021-04-22,,119.20,35.34,36.36,28.34,,12.69,25.06,8.24,,1.00,6.46,,,1.31,,1.42,,,
2021-04-23,,108.23,35.03,34.25,26.69,,12.19,23.28,8.16,,0.94,6.61,,,1.17,,1.39,,,
2021-04-24,,97.27,31.19,30.27,27.60,,14.16,20.80,7.49,,0.84,6.27,,,1.17,,1.25,,,
2021-04-25,,98.50,31.69,35.81,26.98,,12.84,23.45,7.92,,0.83,5.86,,,1.05,,1.26,,,
2021-04-26,,105.99,34.99,40.96,29.47,,13.45,25.03,8.63,,1.01,5.39,,,1.03,,1.45,,,
2021-04-27,,109.09,36.86,45.02,29.05,,15.08,26.27,8.98,,1.02,5.91,,,1.36,,1.57,,,
2021-04-28,,114.36,36.25,46.71,31.01,,17.68,25.19,9.20,,0.99,6.08,,,1.40,,1.53,,,
2021-04-29,,114.57,36.39,49.54,34.01,,17.24,24.94,9.88,,1.09,5.61,,,1.36,,1.49,,,
2021-04-30,,119.43,38.00,54.16,34.11,,16.55,25.48,9.91,,1.09,5.37,,,1.40,,1.56,,,
2021-05-01,,117.80,41.05,50.32,34.17,,16.99,26.97,9.96,,1.08,5.78,,,1.59,,1.67,,,
2021-05-02,,126.08,39.44,53.65,33.31,,17.06,25.72,9.52,,1.00,5.57,,,1.65,,1.61,,,
2021-05-03,,137.75,42.09,51.89,33.06,,18.58,26.66,9.94,,1.01,5.32,,,1.56,,1.58,,,
2021-05-04,,128.79,45.67,44.34,29.70,,18.28,24.15,8.63,,0.89,5.59,,,1.56,,1.44,,,
2021-05-05,,144.87,49.56,54.03,31.46,,16.69,25.78,9.36,,0.92,5.42,,,1.39,,1.53,,,
2021-05-06,,134.61,47.45,49.64,31.88,,18.20,25.38,9.80,,0.89,5.34,,,1.61,,1.61,,,
2021-05-07,,127.60,49.02,48.01,32.20,,17.40,25.07,10.57,,0.93,5.76,,,1.60,,1.59,,,
2021-05-08,,134.18,48.58,52.96,35.38,,17.53,27.00,10.41,,0.82,5.31,,,1.58,,1.59,,,
2021-05-09,,131.04,52.06,41.25,32.87,,17.27,25.78,10.22,,0.85,5.23,,,1.56,,1.53,,,
2021-05-10,,114.21,46.64,36.45,43.87,,16.79,28.77,9.09,,0.82,5.16,,,1.53,,1.39,,,
2021-05-11,,114.97,48.68,38.96,41.73,,16.06,29.21,9.94,,0.84,4.97,,,1.40,,1.47,,,
2021-05-12,,103.26,41.34,37.56,34.76,,17.13,25.57,8.25,,0.71,5.01,,,1.48,,1.29,,,
2021-05-13,,98.01,43.10,42.88,34.26,,15.00,24.50,8.11,,0.67,4.70,,,1.29,,1.30,,,
2021-05-14,,109.54,46.52,46.17,33.09,,15.01,27.49,8.50,,0.85,4.65,,,1.36,,1.36,,,
2021-05-15,,93.97,41.31,41.45,31.04,,15.57,23.67,7.66,,0.86,4.60,,,1.41,,1.31,,,
2021-05-16,,90.34,40.75,45.35,29.98,,14.41,24.38,7.79,,0.97,4.80,,,1.48,,1.29,,,
2021-05-17,,81.62,37.19,42.50,29.03,,14.19,21.70,6.85,,1.20,4.63,,,1.46,,1.20,,,
2021-05-18,,78.02,42.62,40.92,29.83,,14.20,24.93,7.04,,1.23,4.58,,,1.49,,1.23,,,
2021-05-19,,49.54,26.73,31.89,21.56,,16.66,16.14,4.62,,0.82,4.58,,,1.60,,0.76,,,
2021-05-20,,54.28,30.62,32.05,22.93,,12.38,18.00,5.05,,0.90,3.82,,,1.09,,0.90,,,
2021-05-21,,46.18,25.56,27.72,18.22,,13.32,15.14,4.14,,0.71,3.95,,,1.18,,0.85,,,
2021-05-22,,39.53,23.25,25.64,17.18,,13.70,13.54,3.91,,0.69,3.61,,,1.00,,0.79,,,
2021-05-23,,36.41,19.96,20.25,13.52,,12.12,11.67,3.37,,0.54,3.55,,,0.91,,0.65,,,
2021-05-24,,45.15,26.28,25.02,20.43,,11.39,14.26,4.05,,0.70,2.98,,,0.80,,0.83,,,
2021-05-25,,49.44,27.47,25.57,23.83,,13.48,14.50,4.46,6.54,0.68,3.29,,,0.99,,0.82,,,
2021-05-26,,52.02,33.96,27.28,29.21,,13.95,15.88,5.36,6.54,0.76,3.32,,,0.97,,0.85,,,
2021-05-27,,52.18,31.69,25.61,31.13,,15.47,14.47,4.88,6.29,0.90,3.41,,,1.03,,0.77,,,
2021-05-28,,45.80,27.89,22.78,27.03,,17.55,13.15,4.12,5.36,0.74,3.63,,,0.97,,0.65,,,
2021-05-29,,44.65,25.36,21.39,22.74,,19.45,12.18,4.00,4.80,0.71,3.53,,,0.90,,0.63,,,
2021-05-30,,47.72,26.91,22.76,23.26,,16.22,12.77,4.18,4.64,0.75,3.43,,,0.83,,0.74,,,
2021-05-31,,55.86,32.11,24.62,24.30,,15.65,13.99,5.03,5.44,0.78,3.39,,,0.91,,0.80,,,
2021-06-01,,67.55,30.80,22.98,24.74,,16.22,13.63,4.85,6.18,0.80,3.31,,,1.04,,0.77,,,
2021-06-02,,80.77,30.79,23.58,27.39,,15.23,14.13,4.91,5.71,0.78,3.09,,,1.01,,0.77,,,
2021-06-03,,73.05,32.30,24.72,30.89,,15.68,14.74,5.07,5.84,0.77,3.25,,,1.03,,0.95,,,
2021-06-04,,68.65,28.92,21.51,28.25,,15.61,16.27,4.55,6.75,0.69,3.35,,,1.05,,0.81,,,
2021-06-05,,68.11,27.16,21.18,27.70,,14.85,15.28,5.00,8.46,0.61,3.35,,,0.97,,0.75,,,
2021-06-06,,75.14,27.37,21.54,25.72,,14.02,14.95,5.53,8.51,0.60,3.00,,,0.92,,0.77,,,
2021-06-07,,68.93,24.45,20.31,24.38,,14.66,13.34,4.82,10.26,0.56,3.05,,,0.94,,0.70,,,
2021-06-08,,66.16,24.21,20.16,25.59,,12.80,12.83,4.64,8.59,0.49,3.13,,,0.85,,0.70,,,
2021-06-09,,71.77,25.53,20.98,27.80,,13.96,13.07,4.72,10.04,0.52,2.77,,,0.88,,0.71,,,
2021-06-10,,71.42,23.17,20.97,26.94,,13.86,12.35,4.37,9.90,0.49,3.28,,,0.91,,0.66,,,
2021-06-11,,60.96,21.37,19.84,25.73,,13.14,11.29,4.34,13.89,0.51,3.29,,,0.87,,0.61,,,
2021-06-12,,54.62,21.74,19.88,25.42,,13.43,11.36,4.32,12.22,0.45,3.30,,,0.85,,0.61,,,
2021-06-13,,57.34,23.28,20.80,26.94,,12.44,11.87,4.43,11.24,0.47,2.96,,,0.84,,0.68,,,
2021-06-14,,56.59,24.86,20.55,27.32,,13.36,12.42,4.64,10.35,0.48,3.11,,,0.89,,0.68,,,
2021-06-15,,56.69,24.66,20.37,26.35,,13.39,12.57,4.60,10.44,0.55,3.10,,,0.89,,0.72,,,
2021-06-16,,52.48,23.02,19.03,25.01,,13.49,11.90,4.59,10.65,0.55,3.09,9.23,,0.87,,0.68,,,
2021-06-17,,51.78,23.30,21.03,25.02,,13.18,11.84,4.39,9.08,0.54,3.07,9.23,,0.84,,0.69,,,
2021-06-18,,46.76,21.29,20.42,24.35,,14.04,10.80,4.15,8.41,0.51,3.13,12.36,,0.84,,0.60,,,
2021-06-19,,51.76,20.41,20.27,24.05,,12.77,10.69,4.00,7.98,0.69,3.02,8.33,,0.80,,0.61,,,
2021-06-20,,47.52,21.66,19.54,25.19,,12.57,10.77,4.09,7.93,0.59,3.04,12.60,,0.76,,0.64,,,
2021-06-21,,34.82,17.37,15.16,20.24,,12.64,8.50,3.19,7.46,0.40,3.08,11.34,14.40,0.78,,0.51,,,
2021-06-22,,42.22,16.78,12.47,25.13,,10.63,8.79,3.47,5.59,0.40,2.70,8.87,14.40,0.62,,0.49,,,
2021-06-23,,44.48,18.31,13.33,24.02,,10.10,8.84,3.56,5.19,0.49,2.75,6.85,15.69,0.55,,0.60,,,
2021-06-24,,45.91,19.00,14.05,23.48,,11.98,9.06,3.55,5.67,0.47,2.98,6.87,13.86,0.64,,0.60,,,
2021-06-25,,38.92,16.99,13.32,20.04,,12.43,8.08,3.25,5.78,0.46,3.85,4.49,12.98,0.67,,0.53,,,
2021-06-26,,38.01,16.95,13.92,18.89,,11.61,7.95,3.43,5.83,0.45,4.01,4.12,12.36,0.62,,0.54,,,
2021-06-27,,40.62,18.35,15.08,20.16,,11.06,8.41,3.50,5.76,0.46,3.74,3.89,10.57,0.61,,0.56,,,
2021-06-28,,40.97,18.72,14.62,19.22,,11.57,8.67,3.50,7.20,0.48,3.63,4.28,11.08,0.65,,0.57,,,
2021-06-29,,43.86,19.40,15.23,19.90,,12.23,8.84,3.69,7.44,0.50,3.86,4.60,10.99,0.65,,0.58,,,
2021-06-30,,42.94,19.40,14.58,19.29,,12.74,9.89,3.67,8.44,0.49,3.96,4.41,11.31,0.71,,0.59,,,
2021-07-01,,37.98,18.18,13.55,18.26,,12.69,9.05,3.47,7.84,0.47,3.66,4.22,10.87,0.70,,0.54,,,
2021-07-02,,38.25,18.20,14.35,17.36,,12.92,8.70,3.68,7.04,0.46,3.46,3.70,10.38,0.66,,0.60,,,
2021-07-03,,39.01,18.48,14.16,18.05,,12.87,9.36,3.68,6.91,0.49,3.50,3.39,8.60,0.65,,0.67,,,
2021-07-04,,39.39,19.28,14.53,18.19,,13.26,9.87,3.76,7.37,0.48,3.49,3.30,9.36,0.67,,0.72,,,
2021-07-05,,36.73,18.36,14.00,17.02,,13.41,9.44,3.59,7.26,0.50,3.56,3.28,9.47,0.70,,0.74,,,
2021-07-06,,38.78,19.99,14.94,17.47,,12.98,9.86,4.04,6.89,0.58,3.74,4.68,9.18,0.66,,0.71,,,
2021-07-07,,39.28,19.80,14.32,17.34,,13.13,9.93,3.93,7.13,0.60,3.48,7.42,9.13,0.67,,0.71,,,
2021-07-08,,35.82,18.35,13.37,16.49,,12.76,9.31,3.64,7.06,0.62,3.41,7.68,8.65,0.65,,0.65,,,
2021-07-09,,36.35,18.69,18.04,15.94,,12.14,9.28,3.71,6.48,0.62,3.09,6.10,8.27,0.62,,0.69,,,
2021-07-10,,34.23,18.17,25.16,15.55,,12.58,9.06,3.62,6.51,0.60,3.20,6.75,7.79,0.64,,0.68,,,
2021-07-11,,34.64,18.29,22.52,15.50,,13.00,9.28,3.79,6.35,0.60,3.25,7.33,6.94,0.63,,0.71,,,
2021-07-12,,32.74,17.49,19.14,14.79,,12.84,8.87,3.64,6.36,0.60,3.18,8.80,6.64,0.64,,0.67,,,
2021-07-13,,30.71,16.77,19.73,14.42,,12.63,8.44,3.51,6.07,0.61,2.94,7.69,7.08,0.63,,0.63,,,
2021-07-14,,31.28,16.87,19.54,14.28,,11.95,8.52,3.61,5.72,0.71,2.78,6.70,6.69,0.62,,0.63,,,
2021-07-15,,31.59,15.71,17.07,13.34,,11.75,8.09,3.45,5.77,0.67,2.76,6.92,6.45,0.62,,0.60,,,
2021-07-16,,30.84,15.20,15.65,12.42,,10.95,8.45,3.38,5.36,0.63,2.51,6.08,6.34,0.60,,0.58,,,
2021-07-17,,30.89,15.37,14.82,14.19,,10.38,8.24,3.47,5.08,0.68,2.53,6.00,5.99,0.59,,0.56,,,
2021-07-18,,30.78,15.48,15.49,12.99,,10.71,8.36,3.49,6.06,0.63,2.49,5.89,5.68,0.59,,0.56,,,
2021-07-19,,28.32,14.57,14.65,11.71,,11.04,7.87,3.56,5.85,0.60,2.57,5.75,6.14,0.59,,0.51,,,
2021-07-20,,26.93,13.74,13.49,11.18,,10.04,7.55,3.11,5.09,0.61,2.35,5.60,6.23,0.56,,0.49,,,
2021-07-21,,30.11,15.25,15.27,11.52,,9.77,8.04,3.30,5.42,0.64,2.06,5.23,5.87,0.53,,0.55,,,
2021-07-22,,30.57,16.03,15.03,11.44,,10.83,8.48,3.33,5.91,0.65,2.29,6.04,6.26,0.57,,0.56,,,
2021-07-23,,30.68,16.52,16.58,12.02,,11.06,8.48,3.39,5.87,0.74,2.33,6.33,6.06,0.60,,0.55,,,
2021-07-24,,32.37,16.68,16.40,12.17,,11.16,8.48,3.54,5.79,0.75,2.44,6.41,6.22,0.61,,0.55,,,
2021-07-25,,32.44,16.74,23.69,12.32,,11.27,8.39,3.66,6.51,0.81,2.62,6.18,6.44,0.61,,0.54,,,
2021-07-26,,33.26,18.10,19.27,12.18,,12.02,8.63,3.64,6.39,0.75,2.73,6.14,6.34,0.61,,0.56,,,
2021-07-27,,33.53,19.41,22.20,14.57,,11.27,8.58,4.27,6.72,0.77,2.72,6.14,6.34,0.62,,0.57,,,
2021-07-28,,32.16,18.97,20.94,13.93,,11.45,8.53,3.93,6.69,0.76,2.66,6.58,6.35,0.64,,0.56,,,
2021-07-29,,32.97,19.40,21.68,16.24,,12.78,8.95,4.06,6.69,0.74,2.59,7.32,6.38,0.72,,0.59,,,
2021-07-30,,37.26,22.33,21.58,19.36,,12.36,8.84,4.05,6.80,0.69,2.60,7.39,7.35,0.75,,0.60,,,
2021-07-31,,36.82,22.98,23.39,19.08,,14.28,9.11,4.08,6.84,0.70,2.63,7.25,9.71,0.75,,0.63,,,
2021-08-01,,34.63,22.05,21.48,16.82,,13.89,8.87,3.84,7.26,0.64,2.56,7.63,8.93,0.75,,0.66,,,
2021-08-02,,34.73,23.55,21.98,16.93,,13.10,8.67,3.84,8.07,0.64,2.51,7.62,8.11,0.73,,0.69,,,
2021-08-03,,31.43,23.90,24.47,15.81,,13.47,8.46,3.72,7.93,0.93,2.52,7.57,6.60,0.74,,0.65,,,
2021-08-04,,33.01,24.26,27.24,17.05,,13.20,9.26,3.84,7.43,1.01,2.44,7.32,5.88,0.72,,0.67,,,
2021-08-05,,37.67,24.15,27.76,16.63,,13.25,9.52,3.95,7.83,1.12,2.54,7.96,5.93,0.73,,0.70,,,
2021-08-06,,36.43,23.83,27.11,16.96,,13.16,10.00,4.13,7.85,1.09,2.52,8.84,6.39,0.73,,0.71,,,
2021-08-07,,61.79,24.66,27.08,17.21,,13.79,10.32,4.49,8.75,1.07,2.61,9.06,6.65,0.75,,0.73,,,
2021-08-08,,58.42,23.12,26.26,18.54,,13.81,9.47,4.32,9.18,1.02,2.62,9.65,6.82,0.82,,0.67,,,
2021-08-09,,56.90,24.32,27.62,19.31,,14.31,11.59,4.65,8.47,0.91,2.46,9.03,6.61,0.78,,0.72,,,
2021-08-10,,55.33,24.46,29.97,19.00,,14.40,11.06,4.61,8.84,0.86,2.49,9.35,6.69,0.82,,0.75,,,
2021-08-11,,51.86,25.92,31.66,18.44,,17.87,11.38,4.84,8.68,0.92,2.51,9.37,7.02,0.85,,0.80,,,
2021-08-12,,53.24,24.85,31.73,18.16,,16.46,10.70,4.58,8.93,0.86,2.59,9.41,6.91,1.01,,0.87,,,
2021-08-13,,57.18,27.76,34.57,19.60,,15.86,11.91,5.07,8.42,0.94,2.52,8.36,6.47,0.97,,0.93,,,
2021-08-14,,53.21,27.18,33.81,20.01,,17.04,11.91,5.20,8.97,0.89,2.61,9.18,6.46,1.09,,0.90,,,
2021-08-15,,53.11,27.77,35.59,20.37,,16.53,12.25,5.12,9.10,0.98,2.69,8.70,6.28,1.28,,0.90,,,
2021-08-16,,50.14,28.01,34.01,19.11,,18.01,11.79,5.00,9.25,1.27,2.75,8.74,5.96,1.28,,0.86,,,
2021-08-17,,45.46,26.14,34.69,18.17,,17.95,11.35,4.74,9.07,1.15,2.74,8.01,6.16,1.19,,0.87,,,
2021-08-18,,46.81,25.53,37.88,18.33,,19.84,11.37,4.72,8.41,1.28,2.77,7.46,5.80,1.09,,0.86,,,
2021-08-19,,50.54,26.90,40.25,21.13,,20.00,12.27,4.81,7.71,1.29,2.91,7.49,5.13,1.16,,0.97,,,
2021-08-20,,51.98,28.70,38.32,21.89,,21.18,12.68,5.14,8.08,1.30,3.03,7.54,4.85,1.19,,1.04,,,
2021-08-21,,49.15,27.94,36.32,22.27,,23.93,14.60,5.36,8.29,1.32,3.15,8.11,4.88,1.26,,0.99,,,
2021-08-22,,49.72,28.03,35.62,21.97,,22.99,14.50,5.31,8.26,1.60,3.47,8.10,4.78,1.22,,1.07,,,
2021-08-23,,50.28,28.55,37.24,21.76,,23.66,14.17,5.46,8.93,1.44,3.25,8.01,4.77,1.22,,1.03,,,
2021-08-24,,50.39,25.85,34.72,19.72,,26.11,12.84,4.97,9.30,1.19,3.36,8.19,5.60,1.25,,0.93,,,
2021-08-25,,68.25,26.45,34.54,20.76,,22.88,12.94,5.12,8.37,1.29,3.16,7.87,5.10,1.15,,0.95,,,
2021-08-26,,73.36,24.61,31.49,19.01,,23.21,12.24,4.71,11.67,1.20,3.15,8.07,5.51,1.17,,0.87,,,
2021-08-27,,77.79,25.95,32.12,20.03,,20.67,12.86,4.87,10.26,1.27,2.97,7.94,5.27,1.10,,0.92,,,
2021-08-28,,75.17,25.67,32.99,19.52,,22.74,13.36,4.90,10.53,1.24,3.28,7.74,5.66,1.18,,0.92,,,
2021-08-29,,70.69,25.74,33.40,20.17,,23.59,13.28,4.90,14.08,1.16,3.22,7.50,5.57,1.15,,0.92,,,
2021-08-30,,65.20,25.07,36.76,19.99,,22.66,12.55,4.72,12.90,1.20,3.35,7.51,5.56,1.14,,0.85,,,
2021-08-31,,73.20,26.64,34.14,21.20,,20.67,12.95,5.10,11.80,1.36,3.36,7.23,5.24,1.11,,0.86,,,
2021-09-01,,79.04,29.84,35.74,21.81,,24.61,13.25,5.37,11.83,1.48,3.38,7.45,5.25,1.19,,0.93,,,
2021-09-02,,77.26,30.21,34.03,20.98,,23.31,12.86,7.12,12.29,1.30,3.79,8.35,5.23,1.23,,0.92,,,
2021-09-03,,73.76,30.77,34.96,20.75,,22.74,12.89,7.25,12.31,1.34,3.64,8.10,5.24,1.26,,0.91,,,
2021-09-04,,72.16,30.02,35.67,20.61,,22.93,13.26,6.93,12.31,1.25,3.68,8.38,4.87,1.29,,0.95,,,
2021-09-05,,75.66,33.50,35.45,21.80,,23.10,14.13,6.94,11.89,1.29,3.78,8.54,4.97,1.25,,1.02,,,
2021-09-06,,73.48,34.89,34.18,22.39,,23.68,13.97,6.92,12.10,1.23,3.95,8.77,5.34,1.30,,1.06,,,
2021-09-07,,60.50,28.24,29.47,19.42,,24.32,10.92,5.73,12.27,1.13,3.93,8.60,5.81,1.39,,0.83,,,
2021-09-08,,62.24,27.20,31.97,19.10,,20.64,11.08,5.48,9.16,1.25,3.55,7.33,5.10,1.13,,0.83,,,
2021-09-09,,59.52,27.95,29.81,18.48,,20.64,11.03,5.91,9.45,1.23,3.51,7.19,5.04,1.11,,0.86,,,
2021-09-10,,60.21,26.25,28.46,17.08,,21.18,10.36,5.40,9.78,1.11,4.46,7.23,5.10,1.09,,0.80,,,
2021-09-11,,61.58,26.88,28.62,17.32,,19.86,10.49,5.50,8.87,1.22,4.94,6.65,4.99,1.05,,0.87,,,
2021-09-12,,63.08,29.35,28.74,18.88,,20.13,10.91,6.02,8.83,1.19,4.54,6.58,4.97,1.08,,0.93,,,
2021-09-13,,57.72,27.09,28.78,17.30,,21.46,10.39,5.62,9.47,1.13,5.70,6.82,4.99,1.12,,0.84,,,
2021-09-14,,70.15,30.55,33.98,18.36,,19.71,11.31,5.95,9.04,1.21,5.51,5.84,4.76,1.07,,0.86,,,
2021-09-15,,68.49,30.75,34.53,19.14,,20.66,11.92,6.15,9.16,1.26,5.37,6.90,4.87,1.10,,0.91,,,
2021-09-16,,77.26,29.88,32.08,18.82,,20.51,12.03,6.03,10.03,1.17,5.30,6.77,4.84,1.12,,0.86,,,
2021-09-17,,66.53,27.74,31.39,18.71,,20.30,11.12,5.81,9.54,1.09,5.50,6.99,4.80,1.09,,0.82,,,
2021-09-18,,68.77,28.35,31.91,19.19,,19.65,11.25,6.16,9.03,1.12,4.96,5.73,4.81,1.07,,0.84,,,
2021-09-19,,67.39,27.31,34.46,18.08,,20.53,11.07,5.99,9.03,1.14,5.64,5.73,4.89,1.08,,0.80,,,
2021-09-20,,59.14,23.38,28.69,16.59,,19.82,9.76,4.93,8.70,0.92,5.76,5.55,4.84,1.05,,0.70,,,
2021-09-21,,54.60,21.46,27.52,15.73,,18.19,9.38,4.55,7.31,0.89,4.40,4.56,4.38,0.92,,0.65,,,
2021-09-22,,60.11,24.36,30.88,17.91,,16.70,10.13,5.18,6.80,1.01,3.79,4.39,4.25,0.87,,0.74,,,
2021-09-23,,64.49,25.38,30.92,18.10,,18.79,10.08,5.16,7.91,1.00,4.75,5.00,4.31,1.00,,0.73,,,
2021-09-24,,57.67,23.23,27.40,17.26,,18.66,9.27,4.80,8.24,0.90,5.02,5.30,4.26,1.00,,0.70,,,
2021-09-25,,56.91,24.52,28.25,17.13,,17.55,9.19,4.79,7.03,0.85,4.91,4.64,3.70,0.94,,0.68,,,
2021-09-26,,57.83,24.57,27.26,17.03,,17.63,9.34,4.56,6.91,0.93,4.20,4.59,3.54,0.94,,0.67,,,
2021-09-27,,58.05,23.03,24.87,16.49,,18.13,8.94,4.35,6.96,0.94,4.03,4.86,3.20,0.95,,0.67,,,
